,462,"Kuruc Vladimír, JUDr.",Vedúci oddelenia korupcie,Úrad Špeciálnej prokuratúry,Generálna prokuratúra,1
,463,"Kutiš Ronald, Mgr.",,,,0
,464,"Kysel Peter, JUDr.",,,,0
,465,"Kysela Ivan, JUDr.",,,,0
,466,"Lachká Katarína, JUDr.",,,,0
,467,"Laifer Viktor, Mgr.",,,,0
,468,"Laiferová Katarína, JUDr.",,,,0
,469,"Ľalík Miroslav, JUDr.",,,,0
,470,"Láncošová Beáta, JUDr.",,,,0
,471,"Lašová Anna, JUDr.",,Okresná prokuratúra,Čadca,1
,472,"Lauko Martin, JUDr.",,,,0
,473,"Lauková Diana, JUDr.",,,,0
,474,"Lazarová Jana, Mgr.",,,,0
,475,"Leczo Štefan, JUDr.",,,,0
,476,"Leffler Vojtech, JUDr.",,,,0
,477,"Lehotský Kamil, Mgr.",,,,0
,478,"Lelkesová Hajnalka, JUDr.",,,,0
,479,"Lénárt Tibor, JUDr.",,,,0
,480,"Lenártová Andrea, Mgr.",Námestníčka okresného prokurátora,Okresná prokuratúra,Bardejov,1
,481,"Lenďák Juraj, JUDr.",,,,0
,482,"Lendóci Roman, Mgr.",,Okresná prokuratúra,Čadca,1
,483,"Lesňák Štefan, JUDr.",námestník okresného prokurátora,Okresná prokuratúra,Poprad,1
,484,"Lešo Stanislav, JUDr.",,,,0
,485,"Lichá Valicová Viera, JUDr.",,,,0
,486,"Lipčei Štefan, JUDr.",,,,0
,487,"Lipovská Zuzana, JUDr.",,,,0
,488,"Liptáková Gabriela, Mgr. Dr.",,,,0
,489,"Liptáková Mária, JUDr.",,,,0
,490,"Lissyová Jana, JUDr. ",,,,0
,491,"Lišiaková Zoja, JUDr.",Námestníčka krajského prokurátora,Krajská prokuratúra,Banská Bystrica,1
,492,"Lišková Eva, JUDr.",,,,0
,493,"Loda Viliam, JUDr.",,,,0
,494,"Ľorko Ladislav, JUDr.",Poverený výkonom funkcie námestníka okresného prokurátora,Okresná prokuratúra,Žilina,1
,495,"Louma Václav, JUDr.",,,,0
,496,"Ludva Ján, JUDr.",,,,0
,497,"Ludvová Jakubíková Martina, JUDr. PhD.",,,,0
,498,"Ľupták Martin, JUDr. PhD.",,,,0
,499,"Macenko Jozef, JUDr.",,,,0
,500,"Maček Jaroslav, JUDr.",,,,0
,501,"Madejová Jolana, JUDr.",Poverená výkonom funkcie riaditeľky medzinárodného odboru / Vedúca oddelenia právneho sysku s cudzinou a extradícií,Generálna prokuratúra,,1
,502,"Machaj Martin, Mgr.",,,,0
,503,"Machalová Lucia, JUDr.",,,,0
,504,"Majerník Ladislav, JUDr. Ing.",Poverený výkonom funkcie vedúceho oddelenia medzinárodného práva a verejného a európskych záležitostí,Generálna prokuratúra,,1
,505,"Makovická Elena, JUDr.",,Okresná prokuratúra,Ružomberok,1
,506,"Mandalík Radoslav, JUDr.",,,,0
,507,"Mandalov Ivan, JUDr.",námestník krajského prokurátora pre trestný úsek,Krajská prokuratúra,Nitra,1
,508,"Maras Radovan, JUDr.",,,,0
,509,"Marciňa Pavol, JUDr.",,Okresná prokuratúra,Považská Bystrica,1
,510,"Marcinkech Marek, Mgr.",,,,0
,511,"Marcinkechová Jana, Mgr.",,,,0
,512,"Markechová Gabriela, JUDr.",,,,0
,513,"Marko Milan, JUDr.",Poverený výkonom námestníka okresného prokurátora,Okresná prokuratúra,Rimavská Sobota,1
,514,"Marko Milan, Mgr.",,Okresná prokuratúra,Trenčín,1
,515,"Marková Janka, Mgr.",,,,0
,516,"Marková Ľubomíra, JUDr.",,,,0
,517,"Marková Michaela, JUDr.",,,,0
,518,"Martáková Mária, JUDr.",,Krajská prokuratúra,Trenčín,1
,519,"Martincová Monika, JUDr.",,,,0
,520,"Martinovič Vladimír, Mgr.",námestník okresného prokurátora,Okresná prokuratúra,Námestovo,1
,521,"Marušáková Katarína, JUDr.",,,,0
,522,"Marušinová Agáta, JUDr.",,,,0
,523,"Masár Ladislav, JUDr.",,,,0
,524,"Masár Štefan, JUDr.",,,,0
,525,"Masaryk Ľuboš, JUDr.",,,,0
,526,"Maslíková Lenka, JUDr.",,,,0
,527,"Mastráková Zita, JUDr.",,,,0
,528,"Mašán Michal, Mgr.",,,,0
,529,"Matejovová Dana, Mgr.",,,,0
,530,"Matija Pavol, JUDr.",Krajský prokurátor,Krajská prokuratúra,Prešov,1
,531,"Mazúrová Eva, JUDr.",,,,0
,532,"Mažárová Mária, JUDr.",,,,0
,533,"Medeková Marcela, JUDr.",,,,0
,534,"Medveďová Beata, Mgr.",,,,0
,535,"Medveďová Lenka, JUDr.",,,,0
,536,"Melicher Martin, JUDr.",,,,0
,537,"Melníková Denisa, JUDr.",,,,0
,538,"Melo Pavel, JUDr.",,,,0
,539,"Meľuch Igor, JUDr.",,,,0
,540,"Mesiarkinová Alexandra, Mgr.",,,,0
,541,"Metzger Eva, JUDr.",,,,0
,542,"Mezovská Gabriela, JUDr.",,Okresná prokuratúra,Nové Mesto nad Váhom,1
,543,"Micák Marek, JUDr.",,,,0
,544,"Mičková Jana, JUDr.",,,,0
,545,"Mihal Ján, JUDr.",,,,0
,546,"Mihal Miroslav, JUDr.",,Okresná prokuratúra,Pezinok,1
,547,"Mihál Peter, JUDr.",,Okresná prokuratúra,Skalica,1
,548,"Mihalcová Dagmar, JUDr.",,,,0
,549,"Mihálech Stanislav, JUDr.",Poverený výkonom funkcie okresného prokurátora,Okresná prokuratúra,Banská Bystrica,1
,550,"Mihaľovová Ildikó, JUDr.",,,,0
,551,"Michaličková Danka, JUDr.",Poverená výkonom námestníčky okresného prokurátora,Okresná prokuratúra,Banská Bystrica,1
,552,"Michalík Peter, Mgr.",,,,0
,553,"Michnica Rudolf, Mgr.",,,,0
,554,"Michulková Jaroslava, Mgr.",,,,0
,555,"Mika Tomáš, JUDr.",,,,0
,556,"Mikolajová Bibiana, Mgr.",,,,0
,557,"Mikula Ivan, JUDr.",,,,0
,558,"Mikuláš Daniel, Mgr.",,Okresná prokuratúra,Martin,1
,559,"Mikuláš Dušan, JUDr.",,,,0
,560,"Mikuláš Milan, JUDr.",,Okresná prokuratúra,Ružomberok,1
,561,"Mikuláš Peter, JUDr.",,,,0
,562,"Mikulášová Helena, JUDr.",,,,0
,563,"Mikuš Peter, Mgr.",,Okresná prokuratúra,Trenčín,1
,564,"Mikušová Miroslava, JUDr.",,,,0
,565,"Milevová Monika, JUDr.",,,,0
,566,"Milková Eleonora, JUDr.",,,,0
,567,"Minár Ivan, JUDr.",,,,0
,568,"Minárová Martina, JUDr.",,,,0
,569,"Minarovičová Katarína, Mgr.",,,,0
,570,"Mirdala Rudolf, JUDr.",,,,0
,571,"Mišenčík Martin, JUDr.",,,,0
,572,"Mištíková Dagmar, JUDr.",,,,0
,573,"Mitníková Jana, JUDr.",,,,0
,574,"Mládenková Lucia, Mgr.",,,,0
,575,"Močková Svetlana, JUDr. Mgr.",,,,0
,576,"Mojto Jaroslav, JUDr.",,,,0
,577,"Mokáň Jozef, JUDr.",,Okresná prokuratúra,Trebišov,1
,578,"Molčan Peter, JUDr.",,,,0
,579,"Molleková Dobruša, JUDr.",,,,0
,580,"Moravič Miroslav, JUDr.",,,,0
,581,"Mosná Alena, JUDr.",,,,0
,582,"Mrázová Monika, Mgr.",,,,0
,583,"Murčeková Ingrid, Mgr.",,,,0
,584,"Murgaš Branislav, JUDr.",,,,0
,585,"Muríňová Viera, JUDr.",,,,0
,586,"Nadányiová Iveta, JUDr.",Poverená výkonom funkcie námestníčky okresného prokurátora,Okresná prokuratúra,Kežmarok,1
,587,"Namešpetra Pavol, JUDr.",,,,0
,588,"Néč Peter, JUDr.",,,,0
,589,"Nemčíková Stanislava, JUDr.",,,,0
,590,"Némethová Ľudmila, JUDr. PhD.",,,,0
,591,"Nemrava Zoltán, JUDr.",,,,0
,592,"Niňaj Róbert, JUDr.",,,,0
,593,"Niňajová Viera, JUDr.",,,,0
,594,"Nociar Martin, JUDr.",,,,0
,595,"Novocký Juraj, JUDr. PhD.",,,,0
,596,"Oceľová Andrea, JUDr.",,,,0
,597,"Odaloš Peter, JUDr.",1.námestník krajského prokurátora,Krajská prokuratúra,Banská Bystrica,1
,598,"Olajošová Mamojková Eva, JUDr.",,Okresná prokuratúra,Pezinok,1
,599,"Oleárová Alexandra, JUDr.",,,,0
,600,"Olejníková Katarína, JUDr.",,,,0
,601,"Olexa Ján, JUDr.",,,,0
,602,"Ondrejová Anna, JUDr. LL.M.",,,,0
,603,"Ontkovičová Renáta, JUDr.",,,,0
,604,"Oravcová Martina, JUDr.",,,,0
,605,"Oravcová Martina, Mgr.",,,,0
,606,"Oravec Juraj, JUDr.",,,,0
,607,"Oravec Michal, JUDr.",,,,0
,608,"Oravec Tomáš, JUDr.",,,,0
,609,"Orbánová Michaela, JUDr.",,,,0
,610,"Orosz Ondrej, Mgr.",,,,0
,611,"Oroszová Viera, JUDr.",,,,0
,612,"Oršanská Eva, JUDr.",,,,0
,613,"Otiepková Hana, JUDr.",,,,0
,614,"Pacalaj Martin, JUDr.",,,,0
,615,"Pacalajová Denisa, JUDr.",,,,0
,616,"Packa Peter, JUDr.",,,,0
,617,"Pačutová Mária, JUDr.",,Okresná prokuratúra,Trebišov,1
,618,"Palkovič Jaroslav, JUDr. PhD.",,,,0
,619,"Palovič Bystrík, JUDr.",,Okresná prokuratúra,Bratislava V,1
,620,"Palovič Bystrík, JUDr.",,,,0
,621,"Palovičová Katarína, JUDr.",,,,0
,622,"Panák Michal, Mgr.",,,,0
,623,"Pánik Karol, JUDr.",,,,0
,624,"Pánis Milan, JUDr.",,,,0
,625,"Pánisová Monika, JUDr.",,,,0
,626,"Papcunová Dagmar, JUDr.",,,,0
,627,"Pardubský Aurel, JUDr.",,,,0
,628,"Pastýriková Jarmila, Mgr.",,,,0
,629,"Pátrovič Jozef, JUDr.",vedúci oddelenia trestného a boja s organizovaným zločinom,Krajská prokuratúra,Nitra,1
,630,"Paukovičová Nina, JUDr.",,,,0
,631,"Pavlaninová Lucia, JUDr.",,,,0
,632,"Pavlus Marek, JUDr.",,,,0
,633,"Pažitná Eva, JUDr.",,,,0
,634,"Pekara Peter, JUDr.",,,,0
,635,"Peružeková Katarína, JUDr.",,Okresná prokuratúra,Piešťany,1
,636,"Péter Alexander, Mgr.",,,,0
,637,"Petráš Tomáš, Mgr.",,,,0
,638,"Petraško Pavol, JUDr.",,,,0
,639,"Petrík Michal, Mgr.",Poverený výkonom funkcie námestníka okresného prokurátora,Okresná prokuratúra,Prešov,1
,640,"Petro Milan, JUDr.",,,,0
,641,"Piknová Monika, JUDr.",,,,0
,642,"Pikora Juraj, JUDr.",námestník krajskej prokurátorky,Krajská prokuratúra,Žilina,1
,643,"Pirošová Eva, Mgr.",,Okresná prokuratúra,Považská Bystrica,1
,644,"Piršelová Jana, JUDr.",,,,0
,645,"Pitoňák Pavol, JUDr.",Poverený výkonom funkcie okresného prokurátora,Okresná prokuratúra,Stará Ľubovňa,1
,646,"Pivoňka Jiří, JUDr.",,,,0
,647,"Plháková Janeta, JUDr.",,,,0
,648,"Podmajerský Matej, Mgr.",,,,0
,649,"Podmajerský Radovan, JUDr.",,,,0
,650,"Podoláková Nora, JUDr.",,Okresná prokuratúra,Martin,1
,651,"Polakovič Juraj, Mgr.",Poverený výkonom funkcie námestníka okresného prokurátora,Okresná prokuratúra,Brezno,1
,652,"Polčan Kamil, JUDr.",,,,0
,653,"Poldruhá Ingrid, JUDr.",,Okresná prokuratúra,Vranov nad Topľou,1
,654,"Pollák Stanislav, JUDr.",,,,0
,655,"Poluchová Lívia, JUDr.",,Okresná prokuratúra,Galanta,1
,656,"Poprac Emil, JUDr.",,,,0
,657,"Poráziková Jarmila, Mgr.",,,,0
,658,"Porubská Danica, JUDr.",,,,0
,659,"Porubská Ľudmila, Mgr.",,,,0
,660,"Porubský Matej, JUDr.",,,,0
,661,"Porubský Pavol, JUDr.",Poverený výkonom funkcie okresného prokurátora,Okresná prokuratúra,Lučenec,1
,662,"Potúček Mario, Mgr.",,,,0
,663,"Považan Dalibor, Mgr.",,,,0
,664,"Pramuková Zuzana, JUDr.",,,,0
,665,"Pravda Vladimír, Mgr.",,Krajská prokuratúra,Bratislava,1
,666,"Pravdová Janka, JUDr.",,Okresná prokuratúra,Nitra,1
,667,"Práznovská Valéria, JUDr.",Poverená výkonom funkcie okresnej prokurátorky,Okresná prokuratúra,Humenné,1
,668,"Prč Daniel, JUDr.",,,,0
,669,"Preták Marek, JUDr.",,,,0
,670,"Priecel Vladimír, Mgr.",,,,0
,671,"Prikryl Ondrej, JUDr. PhD.",,,,0
,672,"Priputenová Petra, Mgr.",,,,0
,673,"Prokeš Jaromír, JUDr. PhD.",,,,0
,674,"Prokešová Petronela, JUDr.",,,,0
,675,"Prokopovič Peter, JUDr.",,Okresná prokuratúra,Trebišov,1
,676,"Púčeková Jana, JUDr.",,,,0
,677,"Pudláková Jana, JUDr.",,,,0
,678,"Purgat Juraj, JUDr.",Zástupca riaditeľky a vedúci oddelenia služobných vzťahov prokurátorov a právnych čakateľov,Generálna prokuratúra,,1
,679,"Purkartová Katarína, JUDr.",Poverená výkonom funkcie okresnej prokurátorky,Okresná prokuratúra,Komárno,1
,680,"Puťoš Jozef, JUDr.",,,,0
,681,"Puťošová Daniela, JUDr.",,,,0
,682,"Rajnič Marek, JUDr. PhD.",,,,0
,683,"Rečičár Aurel, JUDr.",,,,0
,684,"Rečo Vladimír, JUDr.",,,,0
,685,"Reday Branislav, JUDr.",,,,0
,686,"Redayová Jana, JUDr.",,,,0
,687,"Regásková Jaroslava, Mgr.",,,,0
,688,"Reisenauer Eduard, JUDr. PhD.",,,,0
,689,"Remeta Rastislav, JUDr. PhD.",,,,0
,690,"Remetová Elena, JUDr.",,,,0
,691,"Rendeková Vladimíra, JUDr.",,,,0
,692,"Repa Ondrej, JUDr. PhD.",,,,0
,693,"Repáňová Soňa, JUDr.",,Okresná prokuratúra,Martin,1
,694,"Rezešová Gabriela, Mgr.",,,,0
,695,"Riedlová Magdaléna, JUDr.",,Generálna prokuratúra,,1
,696,"Richter Tomáš, JUDr.",,,,0
,697,"Rodanič Martin, JUDr.",,,,0
,698,"Rosinský Karol, JUDr.",,,,0
,699,"Roskoványi Katarína, JUDr.",,,,0
,700,"Rosol Pavol, JUDr.",,,,0
,701,"Rozkopálová Silvia, JUDr.",,,,0
,702,"Rozložník Daniel, Mgr.",,,,0
,703,"Rožňáková Michaela, JUDr.",,,,0
,704,"Rusnáková Blažena, JUDr.",Okresná prokurátorka,Okresná prokuratúra,Žiar nad Hronom,1
,705,"Rusnáková Milena, JUDr.",,,,0
,706,"Rybár Juraj, Mgr.",,,,0
,707,"Rybárová Milena, JUDr.",Vedúca organizačného a personálneho oddelenia,Krajská prokuratúra,Banská Bystrica,1
,708,"Rybovičová Mária, JUDr.",,,,0
,709,"Ryzner Miroslav, JUDr.",,,,0
,710,"Sabo Maroš, JUDr.",,,,0
,711,"Sabo Peter, Mgr.",Námestník krajského prokurátora,Krajská prokuratúra,Prešov,1
,712,"Sabová Anna, JUDr.",,,,0
,713,"Sabová Petra, JUDr.",,,,0
,714,"Sailerová Judita, JUDr.",,Okresná prokuratúra,Nitra,1
,715,"Saksa Ľubomír, JUDr.",,,,0
,716,"Sališ Marko, Mgr.",,Okresná prokuratúra,Prievidza,1
,717,"Sány Ľubomír, Mgr.",,Okresná prokuratúra,Partizánske,1
,718,"Sarvaš Matúš, JUDr.",,,,0
,719,"Satinová Eva, JUDr.",,,,0
,720,"Sedlák Jozef, Mgr.",,Krajská prokuratúra,Trenčín,1
,721,"Sedláková Valéria, JUDr.",,,,0
,722,"Sedlárová Ingrid, JUDr.",,,,0
,723,"Sekerešová Ivana, JUDr.",,,,0
,724,"Selecká Miroslava, JUDr.",,,,0
,725,"Seman Peter, JUDr.",,,,0
,726,"Semanová Michaela, JUDr.",,,,0
,727,"Senický Michal, JUDr.",,,,0
,728,"Sepeši Peter, JUDr.",,,,0
,729,"Serečin Michal, JUDr.",,,,0
,730,"Schmidtová Marcela, Mgr.",,,,0
,731,"Schwarzová Radoslava, JUDr.",,,,0
,732,"Síleš Tibor, JUDr.",,Okresná prokuratúra,Trenčín,1
,733,"Simonová Valéria, JUDr.",,,,0
,734,"Sinčák Marek, Mgr.",,,,0
,735,"Sinčáková Stanislava, JUDr.",,,,0
,736,"Singer Richard, JUDr.",,,,0
,737,"Sipavý Marián, Mgr.",,,,0
,738,"Sisáková Ľuboslava, JUDr.",,,,0
,739,"Sivák Marek, JUDr.",,,,0
,740,"Sivčová Martina, JUDr.",,,,0
,741,"Sklár Ján, JUDr.",,,,0
,742,"Slabá Ingrid, JUDr.",,,,0
,743,"Slezák Juraj, JUDr.",,,,0
,744,"Slivková Melinda, Mgr.",,,,0
,745,"Sloboda Ladislav, JUDr.",,Okresná prokuratúra,Bratislava I,1
,746,"Slobodová Jarmila, JUDr.",,,,0
,747,"Slosarčíková Vladislava, JUDr.",,,,0
,748,"Smolková Marta, JUDr.",,Okresná prokuratúra,Bratislava IV,1
,749,"Smutka Vladimír, JUDr.",,,,0
,750,"Sochor Pavel, JUDr.",poverený výkonom funkcie okresného prokurátora,Okresná prokuratúra,Liptovský Mikuláš,1
,751,"Sokirková Viera, JUDr.",,,,0
,752,"Sokolová Dominika, JUDr.",,,,0
,753,"Sonderlich Jozef, JUDr.",,,,0
,754,"Sonderlich Jozef, Mgr.",,,,0
,755,"Sopkuliaková Gabriela, JUDr.",,,,0
,756,"Sopoliga Roman, JUDr.",,,,0
,757,"Soták Martin, JUDr.",,,,0
,758,"Spišák Marián, JUDr.",,,,0
,759,"Spišák Martin, Mgr.",,,,0
,760,"Spišiaková Ivana, Mgr.",,Okresná prokuratúra,Partizánske,1
,761,"Spitzer Boris, JUDr.",,,,0
,762,"Stanislav Michal, Mgr.",,,,0
,763,"Stanko Jozef, Mgr.",,Okresná prokuratúra,Košice I,1
,764,"Stankoviansky Juraj, JUDr.",,,,0
,765,"Staroňová Karolína, JUDr.",,,,0
,766,"Stašák Dávid, JUDr.",,,,0
,767,"Staško Rudolf, JUDr.",,,,0
,768,"Stopková Eva, JUDr.",,,,0
,769,"Striežová Mariana, JUDr.",,,,0
,770,"Strižovská Martina, JUDr.",,,,0
,771,"Struhárová Soňa, Mgr.",,,,0
,772,"Stružová Silvia, Mgr.",,,,0
,773,"Stupka Ivan, JUDr.",,,,0
,774,"Sujová Magdaléna, JUDr.",,,,0
,775,"Sumilasová Nadežda, JUDr.",,Okresná prokuratúra,Prievidza,1
,776,"Svat Miloš, Mgr.",,,,0
,777,"Svitnič Martina Sofia, Mgr.",,,,0
,778,"Sýkora Martin, Mgr.",,,,0
,779,"Sýkorová Silvia, JUDr.",,,,0
,780,"Szabó Jozef, JUDr.",Námestník generálneho prokurátora,Generálna prokuratúra,,1
,781,"Szabó Štefan, JUDr.",,,,0
,782,"Száraz Zsolt, JUDr.",,,,0
,783,"Szillerová Lívia, Mgr.",,,,0
,784,"Szűcsová Jana, JUDr.",,,,0
,785,"Szűcsová Katarína, JUDr.",,,,0
,786,"Šamajová Ingrid, JUDr.",krajská prokurátorka,Krajská prokuratúra,Žilina,1
,787,"Šamin Slavomír, JUDr.",,Okresná prokuratúra,Rimavská Sobota,1
,788,"Šaminová Jaroslava, JUDr.",,,,0
,789,"Šándorová Iveta, JUDr.",,,,0
,790,"Šanta Ján, JUDr. PhD.",,,,0
,791,"Šaro Andrej, JUDr.",,,,0
,792,"Šašková Tatiana, JUDr.",,,,0
,793,"Ščerbák Štefan, JUDr.",,,,0
,794,"Šedivý Jozef, JUDr.",poverený výkonom funkcie okresného prokurátora,Okresná prokuratúra,Levice,1
,795,"Šenkýr František, JUDr.",,,,0
,796,"Šeševičková Eva, Mgr.",,,,0
,797,"Šimiaková Zuzana, JUDr.",,,,0
,798,"Šimková Petra, JUDr.",,Okresná prokuratúra,Martin,1
,799,"Šinkovičová Silvia, JUDr.",,,,0
,800,"Šipoš Ján, JUDr.",,,,0
,801,"Škodová Liliana, JUDr.",,,,0
,802,"Škovránko Ján, JUDr.",,Okresná prokuratúra,Poprad,1
,803,"Škrečko Dušan, JUDr.",,,,0
,804,"Škuntová Dáša, JUDr.",Poverená výkonom okresnej prokurátorky,Okresná prokuratúra,Dolný Kubín,1
,805,"Škvára Michal, JUDr.",,,,0
,806,"Šmrholová Ingrid, Mgr. PhD.",,,,0
,807,"Šnajderová Eliška, JUDr.",,,,0
,808,"Šnapko Peter, JUDr.",Poverený výkonom funkcie námestníka okresného prokurátora,Okresná prokuratúra,Banská Bystrica,1
,809,"Šotik Róbert, JUDr.",,,,0
,810,"Šotiková Zuzana, JUDr.",,,,0
,811,"Špirko Vasiľ, JUDr.",,,,0
,812,"Šramko Dušan, JUDr.",,,,0
,813,"Šramko Pavol, JUDr.",,,,0
,814,"Štaffenová Hana, JUDr.",,,,0
,815,"Štefan Pavel, Mgr.",,,,0
,816,"Štefko František, JUDr.",,,,0
,817,"Števík Martin, JUDr.",,,,0
,818,"Štupáková Mária, JUDr.",,Okresná prokuratúra,Ružomberok,1
,819,"Šturmankin Juraj, JUDr.",Poverený výkonom funkcie námestníka okresného prokurátora,Okresná prokuratúra,Revúca,1
,820,"Šufliarska Helga, Mgr.",,,,0
,821,"Šufliarsky Peter, Mgr.",Námestník generálneho prokurátora pre trestný úsek,Generálna prokuratúra,,1
,822,"Šulvová Monika, JUDr.",Poverená výkonom námestníčky okresného prokurátora,Okresná prokuratúra,Nitra,1
,823,"Šumichrast Tibor, JUDr.",Vedúci oddelenia majetkovej kriminality,Generálna prokuratúra,,1
,824,"Šupena Ladislav, JUDr.",,,,0
,825,"Šupínová Zuzana, JUDr.",,,,0
,826,"Šúrek Michal, JUDr.",zástupca riaditeľa a vedúci oddelenia dozoru orgánov verejnej správy,Generálna prokuratúra,,1
,827,"Šúrek Slavomír, JUDr.",,,,0
,828,"Šuvadová Marcela, Mgr.",,,,0
,829,"Švábyová Darina, JUDr.",,,,0
,830,"Švagerko Marek, JUDr.",,,,0
,831,"Švagerko Ondrej, JUDr.",,,,0
,832,"Švagerková Gabriela, JUDr.",,,,0
,833,"Švaňová Janka, Mgr.",Poverená výkonom námestníčky okresného prokurátora,Okresná prokuratúra,Čadca,1
,834,"Švecová Gabriela, JUDr.",,,,0
,835,"Švecová Katarína, JUDr.",,,,0
,836,"Šveda Pavol, JUDr.",poverený výkonom funkcie okresného prokurátora,Okresná prokuratúra,Vranov nad Topľou,1
,837,"Tabaková Michaela, JUDr.",,,,0
,838,"Ťahlová Marianna, JUDr.",,,,0
,839,"Takácsová Katarína, Mgr.",,,,0
,840,"Tamaškovič Martin, Mgr.",,,,0
,841,"Tamaškovič Vladimír, JUDr.",,,,0
,842,"Tatarka Roman, Dr.",,Okresná prokuratúra,Martin,1
,843,"Tatič Miroslav, JUDr.",,,,0
,844,"Tavelová Miroslava, Mgr.",,Okresná prokuratúra,Martin,1
,845,"Ťažiar Marián, JUDr.",,Okresná prokuratúra,Martin,1
,846,"Thuróczy Csaba, Mgr.",,,,0
,847,"Tichý Ladislav, JUDr.",,,,0
,848,"Tichý Peter, JUDr.",,,,0
,849,"Timková Miriam, JUDr.",,,,0
,850,"Tiža Miroslav, JUDr.",,,,0
,851,"Tokár Igor, JUDr.",,Okresná prokuratúra,Košice II,1
,852,"Töltésy Szilvia, JUDr.",,,,0
,853,"Tomáš Viktor, JUDr.",,,,0
,854,"Tomaško Štefan, JUDr.",Námestník okresnej prokuratúry,Okresná prokuratúra,Ružomberok,1
,855,"Tomašovič Marek, JUDr. PhD.",,,,0
,856,"Tomko Ondrej, Mgr.",,,,0
,857,"Tomková Alena, JUDr.",,,,0
,858,"Tonková Eva, JUDr.",,Okresná prokuratúra,Nitra,1
,859,"Trajlínek Jozef, JUDr.",Vedúci medzinárodného oddelenia,Krajská prokuratúra,Banská Bystrica,1
,860,"Trajlínková Jana, JUDr.",Vedúca trestného oddelenia,Krajská prokuratúra,Banská Bystrica,1
,861,"Trela Tomáš, JUDr.",,,,0
,862,"Trizna Jozef, JUDr.",,,,0
,863,"Triznová Terézia, JUDr.",,Generálna prokuratúra,,1
,864,"Trnka Dobroslav, JUDr.",,,,0
,865,"Trstenská Mária, JUDr.",,,,0
,866,"Tuhý Jozef, JUDr.",,,,0
,867,"Tuleja Martin, JUDr.",poverený výkonom funkcie okresného prokurátora,Okresná prokuratúra,Bradejov,1
,868,"Tumová Henrieta, JUDr.",,,,0
,869,"Turan Vladimír, Mgr.",,,,0
,870,"Turanová Jana, Mgr.",Poverená výkonom funckie námestníčky okresného prokurátora,Okresná prokuratúra,Martin,1
,871,"Turčinová Anna, JUDr.",Poverená výkonom funkcie námestníčky okresného prokurátora,Okresná prokuratúra,Liptovský Mikuláš,1
,872,"Tužinská Alexandra, JUDr. Ing.",,,,0
,873,"Tvarožek Ivan, JUDr.",,,,0
,874,"Tyrpák Ján, JUDr.",,,,0
,875,"Ukrop Marian, Mgr.",,,,0
,876,"Urda Marek, JUDr.",,,,0
,877,"Užák Peter, Mgr.",,,,0
,878,"Vagač Marian, JUDr.",,,,0
,879,"Vachová Veronika, JUDr.",,,,0
,880,"Vajzerová Jana, JUDr.",,,,0
,881,"Valachovičová Lenka, JUDr.",,,,0
,882,"Valentová Janka, JUDr.",,,,0
,883,"Valentová Karin, JUDr.",Poverená výkonom námestníčky okresného prokurátora,Okresná prokuratúra,Žiar nad Hronom,1
,884,"Valla Milan, JUDr.",Poverený zastupovaním vedúceho oddelenia právneho zastupovania pred súdmi a inými orgánmi,Generálna prokuratúra,,1
,885,"Vallová Eva, Mgr.",,,,0
,886,"Vallová Zuzana, JUDr.",,,,0
,887,"Vančíková Nina, JUDr.",,,,0
,888,"Vandžurová Nehilová Beáta, JUDr.",,,,0
,889,"Vanek René, JUDr.",Prvý námestník generálneho prokurátora,Generálna prokuratúra,,1
,890,"Varga Marián, JUDr.",,,,0
,891,"Vargová Dagmar, JUDr.",,,,0
,892,"Vasiľová Stela, JUDr.",,,,0
,893,"Vašutová Gabriela, JUDr.",,,,0
,894,"Vaverčáková Zuzana, Mgr.",,,,0
,895,"Vavráková Renáta, JUDr.",,,,0
,896,"Vendel Ivo, JUDr.",,,,0
,897,"Verebová Jana, JUDr.",,,,0
,898,"Vereš Michal, Mgr.",,Okresná prokuratúra,Prievidza,1
,899,"Veselovský Miloslav, JUDr.",,,,0
,900,"Vido Rostislav, JUDr.",,,,0
,901,"Vinc Radovan, JUDr.",,,,0
,902,"Viskupičová Andrea, Mgr.",,,,0
,903,"Višňovský Slavomír, JUDr.",,,,0
,904,"Vítková Beata, JUDr.",,,,0
,905,"Vízi Štefan, JUDr.",,,,0
,906,"Vladiková Martina, Mgr.",,,,0
,907,"Vlachovský Róbert, JUDr.",,,,0
,908,"Vodová Petra, Mgr.",,,,0
,909,"Vojtek Tibor, JUDr.",,,,0
,910,"Vojtková Hildegarda, Mgr.",,,,0
,911,"Volkai Peter, JUDr.",,,,0
,912,"Volkovics Peter, Mgr.",,,,0
,913,"Vooková Tatiana, JUDr. PhD.",,Okresná prokuratúra,Trenčín,1
,914,"Vozár Ivan, JUDr.",,,,0
,915,"Vrabcová Andrea, JUDr.",,,,0
,916,"Vrabec Jozef, JUDr.",Vedúci medzinárodného oddelenia,Krajská prokuratúra,Žilina,1
,917,"Vrzgulová Iveta, JUDr.",,,,0
,918,"Vychovalá Miroslava, JUDr.",,,,0
,919,"Vyskočová Iveta, JUDr.",,,,0
,920,"Wáclavová Linda, JUDr. PhD.",,,,0
,921,"Zacharová Adriana, JUDr.",,,,0
,922,"Zacharová Margita, Mgr.",Poverená výkonom funkcie okresnej prokurátorky,Okresná prokuratúra,Nové Zámky,1
